"id","auxiliar","descripcion","grupo_id/id","name","subgrupo_id/id"
"grp_factura_siif.presupuesto_objeto_gasto_1109","028","Mujeres de Negro","grp_factura_siif.siif_grupo5","555","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1110","029","Movimiento Cultural Jazz a la Calle","grp_factura_siif.siif_grupo5","555","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1111","030","Fondo con destino a infraestructura deportiva (OFI)","grp_factura_siif.siif_grupo5","555","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1112","031","Fondo con destino a infraestructura deportiva (AUF)","grp_factura_siif.siif_grupo5","555","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1113","000","Transferencias Corrientes A Otras Instit. Sin Fines De Lucro","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1114","001","Corporación Nal. para el Desarrollo Micro y Peq.Emp.","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1115","002","Instituto Nacional de Semilla","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1116","003","Instituto Promoción Inversión y Exportación Uruguay XXI","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1117","004","Partidos Políticos- Elecciones Internas y Departamentales","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1118","005","Aporte del Estado a Partidos Politicos","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1119","007","Sociedad ""El Refugio"" Asociación Protectora de Animales","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1120","010","Organismo Uruguayo de Acreditación","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1121","011"," R.Afect.Comis.H.Erradic.Vivienda Rural Insalubre","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1122","014","Rta.Afect.MEVIR","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1123","015","Comisión Nacional del Uruguay para la Unesco","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1124","016","Apoyo a MACOVI Comisión Caos","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1125","017","Movimiento Nacional de Usuarios de Salud Pública y Privada","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1126","018","Movimiento Participativo de Usuarios de Servicio de Salud","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1127","020","Asociación Nueva Voz","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1128","021","Instituto Nacional. de Cooperativismo-INACOOP","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1129","022","Instituto Nacional de Logística","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1130","030","Instituto Nacional de Evaluación Educativa-INEE A113 L18437","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1131","031","Asociación Civil "" Maestra Juana Guerra""","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1132","032","Centro Dia","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1133","033","Transferencia para fortalecimiento","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1134","034","Transferencia para fortalecimiento institucional","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1135","035","Transferencia OSC y Personas Publicas no Estatales","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1136","036","Plan Nacional de Agroecología","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1137","037","Amigos de los Animales de Paysandú","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1138","038","Animales sin Hogar","grp_factura_siif.siif_grupo5","559","grp_factura_siif.siif_subgrupo5_5"
"grp_factura_siif.presupuesto_objeto_gasto_1139","000","Cientificas y De Investigación","grp_factura_siif.siif_grupo5","561","grp_factura_siif.siif_subgrupo5_6"
"grp_factura_siif.presupuesto_objeto_gasto_1140","000","Educativas","grp_factura_siif.siif_grupo5","562","grp_factura_siif.siif_subgrupo5_6"
"grp_factura_siif.presupuesto_objeto_gasto_1141","000","De Proteccion a La Salud","grp_factura_siif.siif_grupo5","563","grp_factura_siif.siif_subgrupo5_6"
"grp_factura_siif.presupuesto_objeto_gasto_1142","001","Renta Afectada Hospital Maciel","grp_factura_siif.siif_grupo5","563","grp_factura_siif.siif_subgrupo5_6"
"grp_factura_siif.presupuesto_objeto_gasto_1143","002","Renta Afectada Hospital Pasteur","grp_factura_siif.siif_grupo5","563","grp_factura_siif.siif_subgrupo5_6"
"grp_factura_siif.presupuesto_objeto_gasto_1144","003","Renta Afectada a pacientes Hemato-Oncológico Pediátricos","grp_factura_siif.siif_grupo5","563","grp_factura_siif.siif_subgrupo5_6"
"grp_factura_siif.presupuesto_objeto_gasto_1145","000","De Asistencia Social","grp_factura_siif.siif_grupo5","564","grp_factura_siif.siif_subgrupo5_6"
"grp_factura_siif.presupuesto_objeto_gasto_1146","000","Deportivas,Culturales y Recreativas","grp_factura_siif.siif_grupo5","565","grp_factura_siif.siif_subgrupo5_6"
"grp_factura_siif.presupuesto_objeto_gasto_1147","000","Transferencias De Capital a Otras Instit. Sin Fines De Lucro","grp_factura_siif.siif_grupo5","569","grp_factura_siif.siif_subgrupo5_6"
"grp_factura_siif.presupuesto_objeto_gasto_1148","000","Jubilaciones","grp_factura_siif.siif_grupo5","571","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1149","000","Pensiones","grp_factura_siif.siif_grupo5","572","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1150","000","Pensiones Graciables","grp_factura_siif.siif_grupo5","573","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1151","000","Pensiones A La Vejez","grp_factura_siif.siif_grupo5","574","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1152","000","Transf. A Unid. Fam.por Cese o ActivJerarcasPol./Part.Conf.","grp_factura_siif.siif_grupo5","575","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1153","001","Subs.Cargos Politicos/Part.Conf.85%","grp_factura_siif.siif_grupo5","575","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1154","002","Retribución miembros Directorio ADME","grp_factura_siif.siif_grupo5","575","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1155","003","Fondo de Adelantos de Créditos Laborales de PLUNA S.A.","grp_factura_siif.siif_grupo5","575","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1156","038","Prestac.15%s/retribuc. func.con 60a69 años","grp_factura_siif.siif_grupo5","576","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1157","041","Incentivo Retiro>=58años31/12/05 y causal/1/1/08","grp_factura_siif.siif_grupo5","576","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1158","042","Inc.Retiro>=64años31/12/05 c/causal jub.Res.Com.Adm.PLeg","grp_factura_siif.siif_grupo5","576","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1159","043","Beneficio para causahabientes de incentivos","grp_factura_siif.siif_grupo5","576","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1160","044","Incentivo Retiro>=58años31/12/08 y causal/1/1/11","grp_factura_siif.siif_grupo5","576","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1161","000","Becas que no impliquen relación laboral ni pasantías país .","grp_factura_siif.siif_grupo5","577","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1162","001","Becas De Estudio -Territorio Nal.","grp_factura_siif.siif_grupo5","577","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1163","004","Becas Convenios I.N.J.U.","grp_factura_siif.siif_grupo5","577","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1164","005","Becas magisterio","grp_factura_siif.siif_grupo5","577","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1165","006","Becas, Cursos Corto y Pasantía en Exterior","grp_factura_siif.siif_grupo5","577","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1166","007","R.Afect. Fondo de Solidaridad","grp_factura_siif.siif_grupo5","577","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1167","000","Beneficios Sociales","grp_factura_siif.siif_grupo5","578","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1168","001","Asignaciones Familiares Clases Pasivas","grp_factura_siif.siif_grupo5","578","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1169","002","Asig.Fliar.(Hijos Func.Pcos.Fallec.","grp_factura_siif.siif_grupo5","578","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1170","003","Asistencia Colectiva Personal Policial Interior","grp_factura_siif.siif_grupo5","578","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1171","005","Indemniz. por despido y seguro de desempleo No Func.Pub.","grp_factura_siif.siif_grupo5","578","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1172","006","Asistencia Colectiva Personal Policial Interior-Retirados","grp_factura_siif.siif_grupo5","578","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1173","007","Serv.Odontológico, Guardería y otros","grp_factura_siif.siif_grupo5","578","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1174","008","Asig.Fliar.Empleado Actividad Privada","grp_factura_siif.siif_grupo5","578","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1175","009","Alimentación menores a cargo de cuidadoras","grp_factura_siif.siif_grupo5","578","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1176","010","Hogar constituído subs.cargos de confianza","grp_factura_siif.siif_grupo5","578","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1177","012","Asistencia Integral-excepto medicament, téc.diag.y trat- MSP","grp_factura_siif.siif_grupo5","578","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1178","013","Fallec.o Incapacidad Perm. 6o3 meses sueldo nom.","grp_factura_siif.siif_grupo5","578","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1179","014","Medicamentos p/ Asistencia Integral MSP","grp_factura_siif.siif_grupo5","578","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1180","015","Técnicas de diagnóstico y tratamientos p/Asist.Integral MSP","grp_factura_siif.siif_grupo5","578","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1181","016","FONASA Aporte personal a cargo de RRGG","grp_factura_siif.siif_grupo5","578","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1182","017","Reintegro Gastos sepelio","grp_factura_siif.siif_grupo5","578","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1183","019","Contribución Anep a docentes p/compra computadora P.Ceibal","grp_factura_siif.siif_grupo5","578","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1184","020","Subsidio transitorio por incapacidad parcial-MI","grp_factura_siif.siif_grupo5","578","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1185","021","Ayuda Alimentaria Pensiones no contrib.por vejez o invalidez","grp_factura_siif.siif_grupo5","578","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1186","097","Canasta Fin de Año","grp_factura_siif.siif_grupo5","578","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1187","098","c/SICE-Gts.Prom.yBn.Social VsSinDiscr./EMP.Púb.","grp_factura_siif.siif_grupo5","578","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1188","099","Gts.Prom.yBn.Social VsSinDiscr./EMP.Púb.","grp_factura_siif.siif_grupo5","578","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1189","022","Hogar Constituído (Viudas, hijos/otro fam. menor cargo etc)","grp_factura_siif.siif_grupo5","578","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1190","000","Otras","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1191","001","Contribuciones Deportiv., Artístic., Cultural. y Atenc.Salud","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1192","006","Beneficio en especie","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1193","007","Por distribución de producido decomisos","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1194","008","Repar.Func.Policial  fallecido acto p/VIVIENDA","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1195","010","Premios de Literatura","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1196","012","Premios Lotería Fiscal","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1197","013","Ingreso ciudadano","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1198","014","Subsidio boletos estudiantes Interior Area Metropolitana""","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1199","015","Gastos Asist.Prog.Salud Bucal Escolar","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1200","016","NO VIG. ver objetos 513/025 y 525/001a003","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1201","017","Devolución expensas carcelarias","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1202","018","Premios Lucha Antidrogas y Lavado Activos","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1203","019","""Mesadas - INAU""","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1204","020","Premios al Reconocimiento Funcional-Policial","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1205","021","Tarjeta alimentaria a hogares c/ingresos menores a 1.25 CBA","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1206","022","Licitación leche fortificada en hierro","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1207","023","Transferencia a INAU p/desempeño de Niños Cantores","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1208","024","Programa Acogimiento Familiar INAU","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1209","025","Subvención A.6to L 18.846 Literal B","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1210","026","Asistencia a la Vejez","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1211","027","Subsidio boletos estudiantes para Montevideo","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1212","028","Subsidio boleto p/estudiantes sin Transporte Público","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1213","029","Servicio Transporte Programa Cercanía-PLan 7 Zonas","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1214","030","Tarjeta Alimetaria INDA","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1215","031","Comercios solidarios por entrega de leche fortificada","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1216","009","Asistencia Cobertura temporal de Transporte","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1217","032"," Asistentes Personales-Tele-Asistencia a pers.discap.severas","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1218","033","Jóvenes en Red","grp_factura_siif.siif_grupo5","579","grp_factura_siif.siif_subgrupo5_7"
"grp_factura_siif.presupuesto_objeto_gasto_1219","000","Transferencias  Corrientes A Organismos Internacionales","grp_factura_siif.siif_grupo5","581","grp_factura_siif.siif_subgrupo5_8"
"grp_factura_siif.presupuesto_objeto_gasto_1220","001","Cuotas Anuales Afiliac.Organismos Internacionales","grp_factura_siif.siif_grupo5","581","grp_factura_siif.siif_subgrupo5_8"
"grp_factura_siif.presupuesto_objeto_gasto_1221","006","Fomin Fondo Multilateral De Inversion","grp_factura_siif.siif_grupo5","581","grp_factura_siif.siif_subgrupo5_8"
"grp_factura_siif.presupuesto_objeto_gasto_1222","007","Conv./Proy.entre Incisos y Org.Internacionales:PNUDE, IICA,.","grp_factura_siif.siif_grupo5","581","grp_factura_siif.siif_subgrupo5_8"
"grp_factura_siif.presupuesto_objeto_gasto_1223","008","Mantenimiento de Sede de MERCOSUR","grp_factura_siif.siif_grupo5","581","grp_factura_siif.siif_subgrupo5_8"
"grp_factura_siif.presupuesto_objeto_gasto_1224","009","Cuotas adeudas ej.anters.MGAP a FAO","grp_factura_siif.siif_grupo5","581","grp_factura_siif.siif_subgrupo5_8"
"grp_factura_siif.presupuesto_objeto_gasto_1225","010","Fondo de Controversias del MERCOSUR","grp_factura_siif.siif_grupo5","581","grp_factura_siif.siif_subgrupo5_8"
"grp_factura_siif.presupuesto_objeto_gasto_1226","011","Fondo Multilateral de Inversiones II (FOMIN II) Ley 18866","grp_factura_siif.siif_grupo5","581","grp_factura_siif.siif_subgrupo5_8"
"grp_factura_siif.presupuesto_objeto_gasto_1227","012","Fondo Regional de Tecnología Agropecuaria (FONTAGRO)","grp_factura_siif.siif_grupo5","581","grp_factura_siif.siif_subgrupo5_8"
"grp_factura_siif.presupuesto_objeto_gasto_1228","000","Transferencias Corrientes A Gobiernos Extranjeros","grp_factura_siif.siif_grupo5","582","grp_factura_siif.siif_subgrupo5_8"
"grp_factura_siif.presupuesto_objeto_gasto_1229","001","Convenio Cooperación Uruguay-Mexico","grp_factura_siif.siif_grupo5","582","grp_factura_siif.siif_subgrupo5_8"
"grp_factura_siif.presupuesto_objeto_gasto_1230","000","Transferencias De Capital  A Organismos Internacionales","grp_factura_siif.siif_grupo5","583","grp_factura_siif.siif_subgrupo5_8"
"grp_factura_siif.presupuesto_objeto_gasto_1231","000","Transferencias De Capital A Gobiernos Extranjeros","grp_factura_siif.siif_grupo5","584","grp_factura_siif.siif_subgrupo5_8"
"grp_factura_siif.presupuesto_objeto_gasto_1232","000","Otras Transferencias Al Exterior","grp_factura_siif.siif_grupo5","589","grp_factura_siif.siif_subgrupo5_8"
"grp_factura_siif.presupuesto_objeto_gasto_1233","000","Otras Transferencias Corrientes","grp_factura_siif.siif_grupo5","591","grp_factura_siif.siif_subgrupo5_9"
"grp_factura_siif.presupuesto_objeto_gasto_1234","005","Dleg.Ur.C.Mixta P/Des.Cue.Laguna Merin","grp_factura_siif.siif_grupo5","591","grp_factura_siif.siif_subgrupo5_9"
"grp_factura_siif.presupuesto_objeto_gasto_1235","009","Fdo.Apoyo Coop.Tecnica Econ.Internac.","grp_factura_siif.siif_grupo5","591","grp_factura_siif.siif_subgrupo5_9"
"grp_factura_siif.presupuesto_objeto_gasto_1236","010","Fdo.Apoyo Coop.Tec.Int.C.Nal.Prop.Ind.","grp_factura_siif.siif_grupo5","591","grp_factura_siif.siif_subgrupo5_9"
"grp_factura_siif.presupuesto_objeto_gasto_1237","011","Fondo Agropecuario de Emergencias","grp_factura_siif.siif_grupo5","591","grp_factura_siif.siif_subgrupo5_9"
"grp_factura_siif.presupuesto_objeto_gasto_1238","012","Fondo de Garantìa IAMC","grp_factura_siif.siif_grupo5","591","grp_factura_siif.siif_subgrupo5_9"
"grp_factura_siif.presupuesto_objeto_gasto_1239","014","Comité Nacional de Calidad","grp_factura_siif.siif_grupo5","591","grp_factura_siif.siif_subgrupo5_9"
"grp_factura_siif.presupuesto_objeto_gasto_1240","016","Sistema Nacional de Emergencia.","grp_factura_siif.siif_grupo5","591","grp_factura_siif.siif_subgrupo5_9"
"grp_factura_siif.presupuesto_objeto_gasto_1241","017","Instituto Nacional de Carnes","grp_factura_siif.siif_grupo5","591","grp_factura_siif.siif_subgrupo5_9"
"grp_factura_siif.presupuesto_objeto_gasto_1242","018","Fondo Reintegro de impuestos a turistas","grp_factura_siif.siif_grupo5","591","grp_factura_siif.siif_subgrupo5_9"
"grp_factura_siif.presupuesto_objeto_gasto_1243","019","Apoyo a Organizaciones y/o personas para fomento del turismo","grp_factura_siif.siif_grupo5","591","grp_factura_siif.siif_subgrupo5_9"
"grp_factura_siif.presupuesto_objeto_gasto_1244","000","Otras Transferencias De Capital","grp_factura_siif.siif_grupo5","592","grp_factura_siif.siif_subgrupo5_9"
"grp_factura_siif.presupuesto_objeto_gasto_1245","001","Comision Pro-Remodelacion H.Maciel","grp_factura_siif.siif_grupo5","592","grp_factura_siif.siif_subgrupo5_9"
"grp_factura_siif.presupuesto_objeto_gasto_1246","000","Otras Transferencias no icluidas en los grupos anteriores","grp_factura_siif.siif_grupo5","599","grp_factura_siif.siif_subgrupo5_9"
"grp_factura_siif.presupuesto_objeto_gasto_1247","001","Partida Anual Apoyo Sectores Sociales Críticos","grp_factura_siif.siif_grupo5","599","grp_factura_siif.siif_subgrupo5_9"
"grp_factura_siif.presupuesto_objeto_gasto_1248","003","Transferencia Nuevo Banco Comercial SA","grp_factura_siif.siif_grupo5","599","grp_factura_siif.siif_subgrupo5_9"
"grp_factura_siif.presupuesto_objeto_gasto_1249","004","Convenio Marco MEF-Instituciones de Enseñanza","grp_factura_siif.siif_grupo5","599","grp_factura_siif.siif_subgrupo5_9"
"grp_factura_siif.presupuesto_objeto_gasto_1250","005","Fideicomiso de Aeronaves Ley Nº 18931","grp_factura_siif.siif_grupo5","599","grp_factura_siif.siif_subgrupo5_9"
"grp_factura_siif.presupuesto_objeto_gasto_1251","006","Transferencias a UTEC","grp_factura_siif.siif_grupo5","599","grp_factura_siif.siif_subgrupo5_9"
"grp_factura_siif.presupuesto_objeto_gasto_1252","000","Intereses y Gastos de Letras de Tesoreria","grp_factura_siif.siif_grupo6","611","grp_factura_siif.siif_subgrupo6_1"
"grp_factura_siif.presupuesto_objeto_gasto_1253","000","Intereses y Gastos de Bonos del Tesoro","grp_factura_siif.siif_grupo6","612","grp_factura_siif.siif_subgrupo6_1"
"grp_factura_siif.presupuesto_objeto_gasto_1254","000","Intereses y Gtos.de Obligaciones Negoc. de Institucion Finan","grp_factura_siif.siif_grupo6","613","grp_factura_siif.siif_subgrupo6_1"
"grp_factura_siif.presupuesto_objeto_gasto_1255","000","Intereses y Gtos. de Obligaciones Negocia.de Instit. No Fina","grp_factura_siif.siif_grupo6","614","grp_factura_siif.siif_subgrupo6_1"
"grp_factura_siif.presupuesto_objeto_gasto_1256","000","Intereses de Proveedores","grp_factura_siif.siif_grupo6","615","grp_factura_siif.siif_subgrupo6_1"
"grp_factura_siif.presupuesto_objeto_gasto_1257","000","Intereses y Gastos de Otros Docum.de Deuda Interna","grp_factura_siif.siif_grupo6","619","grp_factura_siif.siif_subgrupo6_1"
"grp_factura_siif.presupuesto_objeto_gasto_1258","000","Intereses y Gtos.de Préstamos Internos Conced.por Empr.Finan","grp_factura_siif.siif_grupo6","621","grp_factura_siif.siif_subgrupo6_2"
"grp_factura_siif.presupuesto_objeto_gasto_1259","000","Intereses y Gtos.dePréstamos Internos Conc.por Empr.no Finan","grp_factura_siif.siif_grupo6","622","grp_factura_siif.siif_subgrupo6_2"
"grp_factura_siif.presupuesto_objeto_gasto_1260","000","Intereses y Gtos.dePrést. Internos Conc.por Instit. Priv.Fin","grp_factura_siif.siif_grupo6","623","grp_factura_siif.siif_subgrupo6_2"
"grp_factura_siif.presupuesto_objeto_gasto_1261","000","Intereses y Gtos.de Prést.Internos Conc. por Inst.Priv.noFi","grp_factura_siif.siif_grupo6","624","grp_factura_siif.siif_subgrupo6_2"
